StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1249,15,0,0,2,9.383549921855433,25,0,2,0,1,0,0,1.1941661337644758,4.0
1250,17,1,0,2,7.354170162550863,2,0,1,0,0,1,0,2.6491368281965504,2.0
1251,16,0,2,1,2.0123995444518017,18,0,3,0,1,0,0,1.2341413889277302,4.0
1252,15,0,1,1,6.192636200056915,7,0,2,1,0,0,0,2.127408865912826,3.0
1253,18,0,0,2,13.274687213878769,3,1,1,1,0,0,0,2.913887649138132,2.0
1254,15,0,0,4,13.31568802937742,3,0,3,0,0,0,1,3.119393913150377,1.0
1255,15,1,3,2,5.724486144799887,18,1,0,0,0,0,0,1.0363787383257312,4.0
1256,17,0,1,3,9.20205253115376,10,0,4,1,0,0,1,2.403284547023526,3.0
1257,17,0,0,2,3.8689445602387496,0,1,3,0,0,0,0,3.1565080639094454,1.0
1258,16,1,0,2,4.2074416305967155,7,1,2,0,1,1,0,2.723471858740064,2.0
1259,18,1,0,1,0.46094176813214816,14,0,1,1,1,0,0,1.5309511463109082,4.0
1260,17,0,0,2,17.934930998154893,0,0,1,0,0,0,0,3.4685813491357274,1.0
1261,15,1,0,2,4.214133301498125,6,0,1,1,0,0,0,2.3020320443414053,3.0
1262,16,0,0,2,4.550677538729266,20,1,1,1,0,0,0,1.2656779091994341,4.0
1263,15,0,2,2,5.592028652902636,19,0,2,1,1,0,1,1.479602227739032,4.0
1264,15,0,0,2,2.54816143390858,19,0,4,0,0,1,1,1.4450767191993792,4.0
1265,17,0,2,1,12.785257663627256,23,0,2,0,0,0,0,0.8094338103684621,4.0
1266,16,1,2,2,1.5028590635517314,10,1,3,0,0,0,0,2.1502332699887816,3.0
1267,18,0,0,1,2.6840485265270053,26,0,3,0,0,0,0,0.5591437155118445,4.0
1268,18,1,1,3,12.895134531801858,28,0,3,0,0,0,0,0.5807884851770568,4.0
1269,17,1,0,1,6.793212409628855,13,0,0,0,1,1,1,1.6020891959846741,4.0
1270,17,1,2,0,14.158956534023782,21,1,2,0,1,0,0,1.0027983635819373,4.0
1271,16,1,0,2,11.148494893402841,15,0,3,0,0,0,0,1.6630634531990602,4.0
1272,18,0,1,2,5.120423461230262,13,0,3,0,0,0,1,1.5315464597195698,4.0
1273,18,1,1,2,13.016559009786562,11,0,4,0,0,0,0,2.205842147030335,3.0
1274,18,0,0,1,2.325473605857613,16,0,3,0,0,0,1,1.155338560965664,4.0
1275,15,1,0,2,10.728207661600608,13,1,1,0,0,0,0,2.153758339869399,3.0
1276,18,1,1,1,8.742962100900693,9,0,2,1,0,0,1,2.592786686317039,2.0
1277,15,0,2,3,5.357471656348816,23,0,0,1,1,0,0,0.9123305070955543,4.0
1278,16,0,0,3,12.080099954790002,28,1,3,0,0,0,0,0.6956309334599464,4.0
1279,15,0,1,2,17.42667184680565,13,1,2,0,0,0,0,2.1396198913689854,3.0
1280,16,1,0,1,19.978093995261535,17,0,3,0,0,0,0,1.5504493308923313,4.0
1281,18,1,2,2,12.15525537486849,21,0,4,0,0,0,1,1.5475367003506038,4.0
1282,18,0,0,0,8.094117486583404,8,1,3,0,0,1,0,2.966548034294946,2.0
1283,16,0,2,2,4.5041420043240326,16,0,2,1,0,0,1,1.6336793710032238,4.0
1284,17,0,0,1,5.141921787902235,5,1,1,0,0,0,0,2.3325403195354064,3.0
1285,16,0,0,3,9.589099562995314,7,1,3,1,1,1,0,3.270262309404739,1.0
1286,17,1,0,0,7.3455540256141845,25,0,1,0,0,0,0,0.3464705925902769,4.0
1287,15,0,0,2,18.276290452498884,12,1,1,0,0,0,0,1.8949043363401072,4.0
1288,15,0,1,2,7.365909353114191,17,0,1,0,0,0,0,1.4567426010872695,4.0
1289,15,0,0,2,7.468891822908709,4,0,2,1,0,0,0,2.5537231512721896,2.0
1290,18,0,2,0,7.67069024867954,5,0,1,0,0,0,0,2.224197461212005,3.0
1291,15,1,0,4,16.732404207353163,20,1,4,0,1,1,0,1.8476004181084256,4.0
1292,17,0,0,2,13.015766416938037,18,0,4,1,0,0,0,1.849760707133483,4.0
1293,15,1,0,2,12.283377006377854,3,0,4,0,0,1,0,3.268794215560215,1.0
1294,16,0,0,1,6.6828604476772435,6,1,0,0,0,0,1,2.546516637246023,2.0
1295,16,0,0,2,16.35808353664879,3,0,4,0,0,0,0,3.1012292205041274,1.0
1296,18,1,0,2,0.7672772271140227,24,0,4,0,0,1,0,0.6559540779626771,4.0
1297,16,0,0,0,17.415943446762263,10,1,4,0,1,0,0,3.088512305616677,1.0
1298,17,1,0,1,10.254997995878592,11,1,3,0,0,0,0,1.9925598054819997,4.0
1299,15,1,1,3,7.965004697268256,13,1,3,0,1,0,0,2.605247445547851,2.0
1300,18,0,1,1,9.943345614353714,12,1,1,0,0,0,0,1.7339724542334658,4.0
1301,15,1,0,1,13.348310610676622,28,0,3,1,0,0,0,1.1138487878591201,4.0
1302,15,1,0,2,0.2553085303579472,9,0,0,1,0,0,0,1.6492502516618042,4.0
1303,17,1,3,2,17.431037129164956,17,0,2,0,0,0,0,1.3375549802098763,4.0
1304,16,1,1,0,8.934790506227856,15,0,4,0,0,0,0,1.9846599185571745,4.0
1305,16,1,1,2,6.859330394001564,4,0,2,0,1,1,0,3.060881655966949,1.0
1306,15,1,0,1,2.764911312681142,7,1,1,0,0,0,0,2.3928973584250004,3.0
1307,18,1,2,0,8.789307487168843,13,0,4,0,0,0,0,2.0837969900967988,3.0
1308,16,1,2,0,9.926455425687577,4,0,4,0,1,0,1,3.6457380487704403,0.0
1309,18,0,1,3,8.072933889869557,25,0,1,1,0,0,0,0.322286081625407,4.0
1310,16,0,3,1,13.573201876537942,27,0,3,0,1,0,0,1.129514334361546,4.0
1311,18,1,0,0,8.41793057518452,23,0,2,1,0,0,0,0.6307569438666114,4.0
1312,17,0,0,2,19.228351556931468,7,0,2,0,0,1,1,3.1572296388040932,1.0
1313,18,1,2,3,11.985550356471837,24,0,1,0,0,0,0,0.680087787496653,4.0
1314,17,1,2,1,16.14955871303818,25,0,0,0,0,0,0,0.7963598478866475,4.0
1315,17,0,0,2,2.187118062189577,5,1,1,0,1,0,0,2.844039214925591,2.0
1316,18,1,0,0,7.9458258589181145,15,1,0,0,1,0,0,1.253451854215859,4.0
1317,17,1,0,2,6.736954028943054,27,0,4,0,0,0,0,0.534508880538856,4.0
1318,15,1,0,2,11.389647762731837,3,1,3,1,0,0,0,3.1910461182199175,1.0
1319,17,1,2,2,17.222270401228513,11,0,3,0,0,1,0,2.8154212753091197,2.0
1320,16,0,1,1,1.5667643552401334,10,0,3,0,0,0,0,2.1571223032650955,3.0
1321,18,1,0,1,1.4514959608942157,2,0,1,1,0,0,0,2.7238280604010647,2.0
1322,15,1,0,1,17.00635416315198,11,0,4,1,0,0,0,2.627693905554347,2.0
1323,18,1,0,1,4.257001720767148,29,1,3,1,1,0,0,0.9124156208354255,4.0
1324,16,0,0,0,13.375065088996275,4,0,2,0,0,0,0,2.609623081817451,2.0
1325,16,1,1,2,10.857562647216103,5,1,1,0,1,0,0,2.981992255406158,2.0
1326,16,0,3,4,16.657871897744588,18,0,3,0,0,0,0,1.6250827736961981,4.0
1327,17,0,2,4,2.5017781967280706,17,0,3,0,1,0,0,1.3616984178594074,4.0
1328,17,1,0,3,2.5956593144522255,15,1,3,0,0,0,0,1.9169618961294344,4.0
1329,18,1,2,2,11.13636720556615,22,0,0,0,0,0,0,1.011253194616751,4.0
1330,18,0,2,2,18.92757306716742,10,0,1,1,1,0,0,2.3321590405051187,3.0
1331,15,1,2,1,8.299955167415085,4,0,2,1,1,1,0,3.387938347765993,1.0
1332,15,0,0,2,6.538842005093899,8,0,3,0,1,0,0,2.384690791358408,3.0
1333,18,0,0,2,12.133786463957716,2,0,0,0,0,0,0,2.7808169956104924,2.0
1334,17,1,0,2,18.608972010900622,29,0,2,0,1,0,1,0.5348357535394734,4.0
1335,16,1,0,2,16.738556656892474,7,0,2,0,0,0,0,2.5422143487820366,2.0
1336,18,0,0,1,19.909672214664397,5,0,3,0,0,0,0,3.0071290674312805,1.0
1337,15,0,0,1,0.4513716640475418,3,0,2,1,0,0,0,2.9858098143768106,2.0
1338,17,0,0,3,2.2571628942552446,11,0,2,0,1,0,0,1.9493060573283008,4.0
1339,18,0,2,0,12.18935526733244,11,0,3,0,0,0,0,2.1478451963634986,3.0
1340,18,1,0,2,16.411528786676996,24,0,4,0,0,0,1,1.1757680252358405,4.0
1341,17,1,0,3,5.704886846135331,20,0,1,1,0,0,0,1.4003632540944204,4.0
1342,18,1,3,2,4.784221760684375,15,0,1,1,0,1,0,1.7555440233413917,4.0
1343,17,1,3,2,15.739515987624017,9,0,4,1,0,1,0,2.9000962392055474,2.0
1344,16,1,2,1,1.1276370770646316,21,0,2,0,0,0,0,1.0334594906901564,4.0
1345,17,0,3,1,7.387652951651702,13,0,3,0,0,0,1,1.907742363387151,4.0
1346,17,1,1,3,10.116184451846594,12,0,3,0,0,0,0,1.8809092897654762,4.0
1347,17,1,3,2,11.206973487006469,8,0,1,0,1,1,0,2.614950353949793,2.0
1348,18,1,0,2,14.572303135855538,6,0,3,1,0,1,0,3.1071355935726115,1.0
1349,18,1,0,0,7.096914468613164,11,0,3,0,0,0,0,1.3864645615000097,4.0
1350,17,1,0,0,12.253686893492144,4,0,2,0,0,0,0,2.8337600718448113,2.0
1351,18,0,0,4,11.707508455819127,17,0,0,0,0,1,0,1.0861513973549914,4.0
1352,15,0,0,1,10.952322013074943,3,0,4,0,0,0,0,2.874037360035303,2.0
1353,15,0,1,2,12.809665862844245,1,0,2,0,1,0,0,2.8956713046591833,2.0
1354,18,1,2,0,5.188983421361526,2,1,3,0,0,0,0,3.1813076022771107,1.0
1355,18,0,1,2,1.6929750716925795,25,0,3,0,0,0,0,0.47128310884343194,4.0
1356,17,0,0,3,2.3854334407948685,11,1,2,0,0,0,0,2.2113795279733512,3.0
1357,16,1,2,2,4.491647653078021,2,1,3,1,1,0,0,3.375252255246081,1.0
1358,18,1,1,1,10.003958710455706,3,0,4,0,1,0,0,3.203858190796927,1.0
1359,15,1,0,2,16.808855010920404,5,0,2,0,0,1,0,3.3501791105924874,1.0
1360,17,0,1,2,14.025866841767682,11,0,2,0,0,0,0,1.7257915297427142,4.0
1361,18,0,0,2,15.780812084040942,18,0,4,1,0,0,0,2.2166038146961022,3.0
1362,15,1,0,3,7.019512478521827,9,0,1,1,0,0,1,2.0046273170074884,3.0
1363,15,1,3,2,8.093074832971004,29,1,0,0,0,0,0,0.7157420455446748,4.0
1364,16,0,0,3,7.8736377198122565,0,1,4,0,0,1,0,3.8806400848697424,0.0
1365,17,0,0,2,3.8374636880900304,16,0,3,1,0,1,0,1.689528158418944,4.0
1366,17,1,2,1,1.2243331628714405,15,0,4,1,1,0,1,1.7579788035014272,4.0
1367,16,1,2,1,11.818321856544536,8,0,0,0,0,0,0,2.136399546240388,3.0
1368,16,0,0,1,19.784333668411723,24,1,1,0,1,0,0,0.9115682706466881,4.0
1369,17,1,0,3,3.3365940990052567,20,1,1,0,0,0,0,1.1378011102056016,4.0
1370,17,0,0,2,0.9336963979854751,8,1,3,1,0,0,1,2.34926492736688,3.0
1371,18,0,1,2,15.590633636478659,26,0,3,0,0,0,0,0.6237474365472879,4.0
1372,18,0,0,1,5.051720133694484,22,0,2,0,0,1,0,0.3410294459251265,4.0
1373,16,0,0,1,16.59287610705857,8,0,0,0,0,0,0,2.223813666751698,3.0
1374,18,1,3,2,14.078733340690308,11,0,3,0,0,0,1,2.3282403846301514,3.0
1375,15,1,1,2,18.91347074101609,22,1,2,1,0,0,0,1.6230778220088506,4.0
1376,18,0,0,1,8.178544715133441,8,1,1,1,0,0,0,2.200896321528595,3.0
1377,18,0,1,2,13.239396789012684,14,0,4,0,1,0,0,2.5841106550638626,2.0
1378,15,0,1,0,9.297095616265414,1,0,1,1,0,0,0,2.9965033042477023,2.0
1379,16,0,0,1,12.61177394617087,10,0,3,0,0,1,0,2.3739934814358454,3.0
1380,15,0,0,2,8.991978120154746,10,1,3,1,0,0,0,2.8304044557095467,2.0
1381,18,1,2,1,3.7726449284814967,7,0,2,1,1,0,1,2.5251155338354896,2.0
1382,16,1,0,4,10.157948320067618,22,0,1,1,0,0,0,1.0429816505882752,4.0
1383,18,1,1,1,10.571684028748846,5,0,2,1,0,0,1,2.6610969036702157,2.0
1384,15,1,0,1,16.21207696520322,20,0,3,0,0,0,0,1.5995938877280507,4.0
1385,15,0,0,1,14.710414115871624,19,1,1,1,0,0,0,1.7994091491725042,4.0
1386,18,0,0,2,13.275832478828882,6,0,3,0,0,0,0,2.6576385566960075,2.0
1387,17,0,0,2,2.2677419110514507,2,0,4,0,0,0,0,2.998484061883098,2.0
1388,17,0,0,2,14.4123258132743,7,0,4,0,0,1,0,2.977408432892682,2.0
1389,15,0,0,0,10.006103127090295,17,0,2,0,0,0,0,1.3751641369478076,4.0
1390,15,1,2,0,17.881990722123184,16,0,3,1,0,0,1,1.8488664401912396,4.0
1391,17,0,3,2,18.397418682610855,10,0,4,0,0,0,0,2.4424562001292713,3.0
1392,17,1,2,3,1.1031318120357092,1,0,2,1,0,0,0,2.8560385143532114,2.0
1393,18,1,2,3,16.412831207089575,24,1,1,1,0,0,0,1.206150230255099,4.0
1394,18,1,0,0,0.7539478084534124,20,0,1,1,1,0,0,0.8959029903990774,4.0
1395,17,1,3,2,7.343392513900453,26,0,1,0,0,0,0,0.2731909291583428,4.0
1396,18,0,0,3,10.845999512421582,23,0,3,0,0,1,0,0.66750896106505,4.0
1397,18,1,3,1,2.962015972542549,18,0,2,0,0,0,0,1.0894406041524294,4.0
1398,16,1,3,3,14.926276251381536,6,0,3,0,0,0,0,2.813211008121627,2.0
1399,18,1,2,1,0.16709408344277143,17,1,3,1,0,0,1,1.8687585897071979,4.0
1400,15,0,3,3,3.3719809686807367,7,0,3,1,1,0,0,3.0356935955108426,1.0
1401,18,0,1,2,11.615936597069513,13,0,3,0,0,0,1,2.13535680128746,3.0
1402,18,0,0,3,14.287751240745848,6,0,0,1,0,1,0,3.038116129209991,1.0
1403,17,1,0,2,18.332862053878323,27,0,3,0,1,0,0,0.9941294103867458,4.0
1404,15,1,1,1,14.109933038692477,20,0,2,0,0,0,0,1.2325571657328191,4.0
1405,18,0,0,3,13.435585405097319,27,0,2,0,1,0,0,0.8644037429995793,4.0
1406,18,1,1,1,7.886822927013286,26,0,0,0,0,0,0,0.11523185484882735,4.0
1407,16,0,3,1,0.025688510536028275,3,0,4,1,0,0,0,2.934586305266487,2.0
1408,18,0,0,2,2.403185174712439,16,0,4,1,0,0,0,2.0469388171096283,3.0
1409,18,1,2,2,10.691090895120784,4,0,2,1,0,0,0,3.065473133634235,1.0
1410,16,1,3,3,13.502597716888394,11,0,2,0,1,0,0,2.4370263001142716,3.0
1411,17,1,3,1,8.34896567792925,8,0,3,0,1,0,0,2.427614635957672,3.0
1412,18,1,3,2,14.613580230567804,25,0,1,0,0,0,0,0.7771509547591905,4.0
1413,16,0,1,2,10.437245906643575,19,1,1,1,1,1,0,1.879575445166732,4.0
1414,15,0,3,0,1.4835239118862442,12,0,3,0,0,0,0,1.5965748744045993,4.0
1415,17,0,2,1,3.8403250193589766,24,0,1,0,1,0,0,0.7045952434646587,4.0
1416,15,0,0,1,16.799964464878858,27,0,2,1,1,0,0,0.7641866973896485,4.0
1417,15,0,0,1,14.49825493248879,17,1,2,1,0,0,0,1.503416679305313,4.0
1418,16,1,2,4,17.8952397402499,19,1,2,1,0,0,0,1.5258378621561266,4.0
1419,18,0,0,2,2.3511449824187314,8,0,1,1,1,0,0,2.2708411075244164,3.0
1420,16,0,1,2,19.80445069230148,3,0,2,0,0,0,0,3.4023525386444518,1.0
1421,16,0,1,4,4.188134278998672,20,1,2,0,1,0,0,1.4382049683676248,4.0
1422,16,1,0,1,0.2355975257328402,26,0,2,0,0,1,0,0.33657129860815566,4.0
1423,16,1,1,3,19.948458781071082,7,0,3,0,0,0,0,3.1122811365205387,1.0
1424,17,1,2,2,5.621477708902263,0,1,4,0,0,1,0,3.770694721842285,0.0
1425,18,1,0,3,13.360389050251198,16,0,1,0,0,0,0,1.655613322522051,4.0
1426,15,0,0,1,3.533646283526104,24,0,3,1,0,0,1,1.0504696915596752,4.0
1427,15,0,0,3,11.604570643982834,8,1,1,0,0,1,0,2.5353912836886785,2.0
1428,18,1,0,1,18.080699729091187,19,0,2,0,0,0,1,1.3960904942452492,4.0
1429,15,1,3,1,6.403623348568772,12,0,2,1,1,0,0,2.025416982399455,3.0
1430,18,0,0,2,13.405079520887185,1,0,2,0,0,0,0,3.2683025478531924,1.0
1431,15,0,1,1,3.75807177596833,12,0,3,1,1,0,0,2.017218038843316,3.0
1432,16,1,0,2,12.495907974374505,8,0,2,1,0,0,0,2.3976825794915584,3.0
1433,15,1,0,2,6.729007036350203,29,0,2,1,0,0,0,0.2878673233291232,4.0
1434,18,1,2,2,4.224165171759033,19,0,3,0,1,1,0,1.5487102111350304,4.0
1435,18,1,2,1,6.263641014072703,5,1,1,1,0,0,0,2.905242112307261,2.0
1436,18,0,0,0,3.576821370155987,27,0,1,0,1,0,0,0.24897713123072576,4.0
1437,18,0,0,1,18.038322156757655,0,1,0,1,0,0,0,3.4184098665461984,1.0
1438,18,0,0,2,7.943737726342577,27,1,1,0,0,0,0,0.5829208864689581,4.0
1439,17,1,0,1,4.905586099487347,24,0,2,0,1,0,0,0.930028645913522,4.0
1440,17,1,1,1,8.968156820318658,4,0,2,1,0,1,0,2.679085718058188,2.0
1441,15,0,0,1,6.4107233361299105,2,1,1,0,0,0,1,3.1062304249844512,1.0
1442,18,0,0,0,14.88838507626652,3,0,0,1,0,0,1,2.7812878837000317,2.0
1443,15,0,0,2,19.424398237709887,0,0,3,0,1,1,1,4.0,0.0
1444,18,0,3,3,8.760673133952936,13,0,3,1,1,1,0,2.3327839636333105,3.0
1445,18,1,3,1,17.220667999444807,8,1,4,1,0,0,0,3.0677183698465544,1.0
1446,17,0,0,2,11.31726147119239,29,0,4,0,1,0,0,0.869123386308555,4.0
1447,17,0,2,2,3.1447133018846696,23,0,4,0,1,0,1,1.5205038773800068,4.0
1448,16,0,0,2,13.812454841626831,3,0,3,1,1,1,1,3.2898231421759827,1.0
1449,17,0,0,2,10.268689942516403,17,1,3,1,0,0,0,2.1757392926719743,3.0
1450,16,0,2,2,13.01213046504207,13,0,1,0,0,0,0,1.8524286908169374,4.0
1451,16,0,3,2,17.7937482514333,24,0,3,1,1,0,1,1.4772887703973712,4.0
1452,16,0,3,0,8.808691413120922,3,0,0,0,0,0,0,2.878926862568036,2.0
1453,16,1,1,2,18.023552464347112,24,0,3,0,1,1,0,1.0580507720986623,4.0
1454,16,1,0,2,15.013380285633097,9,0,2,0,0,0,1,2.572890420104166,2.0
1455,15,1,2,0,9.772098517559694,2,0,3,1,0,1,0,3.5877355870777485,0.0
1456,17,1,0,1,12.064442713159274,22,0,0,1,1,0,1,1.3014180137992601,4.0
1457,16,0,1,4,6.511622650380229,6,1,2,0,1,1,0,3.2094931359032093,1.0
1458,18,1,0,2,19.671945994775484,9,0,2,0,0,0,0,2.5372306390536963,2.0
1459,17,1,1,2,13.34702326100792,12,0,1,1,0,0,0,1.9893957592572007,4.0
1460,17,0,0,3,0.8769370499325979,3,1,2,0,1,1,0,3.0042333028010937,1.0
1461,16,0,0,2,6.532438114960176,17,0,0,1,1,0,0,1.5135167558797396,4.0
1462,15,1,3,2,12.46628867518115,10,0,2,0,0,0,1,2.1727405517009766,3.0
1463,16,1,0,2,1.126665555984796,24,1,2,0,0,0,1,0.6416491686246723,4.0
1464,15,0,1,3,0.47768382638285534,3,0,3,0,1,0,0,2.7535902317989964,2.0
1465,18,1,0,2,9.000484790556051,23,0,2,1,0,1,0,1.0384883524708666,4.0
1466,17,0,0,2,6.6538035938534,13,0,2,1,1,0,0,2.255019102931137,3.0
1467,18,0,0,1,8.765972160663317,17,0,4,0,0,0,0,1.666702257521599,4.0
1468,15,0,0,4,5.253866197600104,7,0,2,0,0,0,0,2.499459429635027,3.0
1469,15,0,2,2,3.2943549388596183,26,1,2,0,0,0,0,0.2782154592390721,4.0
1470,18,1,0,0,13.782867139606754,9,0,2,1,0,0,0,2.6375942281323583,2.0
1471,15,0,3,3,10.29142232535601,4,0,3,1,1,0,1,3.0571217282122816,1.0
1472,18,0,1,2,4.003084224987337,22,0,2,1,1,0,0,1.3619328272119078,4.0
1473,17,1,0,0,6.391788525199966,6,1,2,1,0,1,0,3.2389317177358112,1.0
1474,18,0,1,2,11.836158153266519,11,1,3,1,1,0,0,2.573034385056746,2.0
1475,17,1,1,2,1.444586965449557,24,0,0,0,0,0,0,0.0,4.0
1476,18,1,2,3,2.949060185323591,2,1,3,0,1,0,1,3.1439098781210157,1.0
1477,15,1,0,1,1.4649120821478023,25,1,2,1,0,0,0,1.04646340029671,4.0
1478,18,0,0,3,16.246346654282377,3,0,2,0,0,0,1,2.8685742282208135,2.0
1479,15,1,2,2,15.048184664240186,9,0,3,0,0,0,0,2.6394472915746228,2.0
1480,18,1,3,0,15.066258637585141,3,0,1,0,0,0,0,2.669749932596335,2.0
1481,18,0,2,4,14.32650686952056,14,1,3,0,1,1,0,2.794885282534225,2.0
1482,16,1,0,2,13.387708473397383,28,1,4,0,0,0,1,1.1865697291923056,4.0
1483,15,1,2,1,9.5398383075635,9,0,2,0,0,0,0,2.520175258554297,2.0
1484,16,1,0,2,12.8455632701423,20,0,4,0,0,1,0,1.6010784880682591,4.0
1485,15,1,0,3,0.767231095759493,29,0,0,0,0,0,0,0.0,4.0
1486,16,1,0,1,12.429288453135692,21,1,3,0,0,1,0,1.5950547587554353,4.0
1487,17,0,1,1,15.557554110737543,15,1,2,1,0,0,0,2.222002853095735,3.0
1488,18,1,0,1,10.007167207687804,14,0,2,0,0,0,1,1.6150931484836668,4.0
1489,15,1,0,1,7.150266568544739,18,0,1,1,1,0,1,1.6759194307143808,4.0
1490,15,0,2,2,5.5485346960195825,28,0,2,1,0,0,0,0.21431950358433965,4.0
1491,18,0,0,2,12.85604100324165,19,1,1,1,0,0,0,1.5567655569083212,4.0
1492,15,0,0,1,13.856023972598175,18,0,4,1,1,0,0,2.154199353389932,3.0
1493,15,1,0,1,17.41935199725085,17,0,3,0,1,0,0,2.0706693123979414,3.0
1494,16,0,3,1,6.846681649219814,25,1,1,0,1,0,0,0.5672371067999946,4.0
1495,15,1,1,3,15.395446147711711,11,0,1,1,0,0,0,2.162688107920216,3.0
1496,17,1,0,1,11.227116483786759,24,1,3,0,0,1,0,1.2912304259430896,4.0
1497,17,0,2,4,17.656729813561583,15,0,2,0,1,1,0,2.340156389104695,3.0
1498,18,0,2,2,10.556242165912415,0,0,1,0,0,0,0,2.9239697400630495,2.0
1499,15,1,0,1,10.352596567959345,15,1,2,1,0,1,0,2.1901466017791726,3.0
